StudyID,GroupLevel,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,Site,kri0008,68,39,2623,0.014868471,-0.858171138,0,2009-12-01
AA-AA-000-0000,Site,kri0008,113,78,5400,0.014444444,-1.334144497,0,2009-12-01
AA-AA-000-0000,Site,kri0008,107,41,2859,0.014340679,-0.98907146,0,2009-12-01
AA-AA-000-0000,Site,kri0008,61,93,6488,0.014334155,-1.491698676,0,2009-12-01
AA-AA-000-0000,Site,kri0008,188,5,349,0.014326648,-0.346432796,0,2009-12-01
AA-AA-000-0000,Site,kri0008,146,71,5020,0.014143426,-1.35672505,0,2009-12-01
AA-AA-000-0000,Site,kri0008,135,21,1545,0.013592233,-0.824162776,0,2009-12-01
AA-AA-000-0000,Site,kri0008,15,3,236,0.012711864,-0.366739548,0,2009-12-01
AA-AA-000-0000,Site,kri0008,126,20,1581,0.012650221,-0.957309871,0,2009-12-01
AA-AA-000-0000,Site,kri0008,104,55,4517,0.012176223,-1.723246917,0,2009-12-01
AA-AA-000-0000,Site,kri0008,36,14,1196,0.011705686,-0.940421135,0,2009-12-01
AA-AA-000-0000,Site,kri0008,75,47,4245,0.011071849,-1.90799656,0,2009-12-01
AA-AA-000-0000,Site,kri0008,25,25,2299,0.010874293,-1.435390692,0,2009-12-01
AA-AA-000-0000,Site,kri0008,9,9,852,0.01056338,-0.903764115,0,2009-12-01
AA-AA-000-0000,Site,kri0008,144,8,775,0.010322581,-0.88407908,0,2009-12-01
AA-AA-000-0000,Site,kri0008,46,4,431,0.009280742,-0.730667141,0,2009-12-01
AA-AA-000-0000,Site,kri0008,103,12,1350,0.008888889,-1.34065719,0,2009-12-01
AA-AA-000-0000,Site,kri0008,65,5,580,0.00862069,-0.900063245,0,2009-12-01
AA-AA-000-0000,Site,kri0008,52,2,621,0.003220612,-1.375394851,0,2009-12-01
AA-AA-000-0000,Site,kri0008,158,1,349,0.00286533,-1.052986649,0,2009-12-01
AA-AA-000-0000,Site,kri0009,46,1,4,0.25,,,2009-12-01
AA-AA-000-0000,Site,kri0009,87,3,30,0.1,3.199927939,1,2009-12-01
AA-AA-000-0000,Site,kri0009,168,3,31,0.096774194,3.124628151,1,2009-12-01
AA-AA-000-0000,Site,kri0009,135,2,21,0.095238095,,,2009-12-01
AA-AA-000-0000,Site,kri0009,113,4,78,0.051282051,2.088675445,1,2009-12-01
AA-AA-000-0000,Site,kri0009,143,13,320,0.040625,2.869865435,1,2009-12-01
AA-AA-000-0000,Site,kri0009,62,2,324,0.00617284,-1.538545279,-1,2009-12-01
AA-AA-000-0000,Site,kri0009,121,0,125,0,-1.448232815,-1,2009-12-01
AA-AA-000-0000,Site,kri0009,122,0,125,0,-1.448232815,-1,2009-12-01
AA-AA-000-0000,Site,kri0009,182,1,12,0.083333333,,,2009-12-01
AA-AA-000-0000,Site,kri0009,22,2,33,0.060606061,1.740871312,0,2009-12-01
AA-AA-000-0000,Site,kri0009,112,1,18,0.055555556,,,2009-12-01
AA-AA-000-0000,Site,kri0009,147,3,62,0.048387097,1.699470355,0,2009-12-01
AA-AA-000-0000,Site,kri0009,127,3,64,0.046875,1.640321899,0,2009-12-01
AA-AA-000-0000,Site,kri0009,84,3,67,0.044776119,1.555702473,0,2009-12-01
AA-AA-000-0000,Site,kri0009,98,3,67,0.044776119,1.555702473,0,2009-12-01
AA-AA-000-0000,Site,kri0009,186,2,46,0.043478261,1.226216342,0,2009-12-01
AA-AA-000-0000,Site,kri0009,7,3,70,0.042857143,1.47555417,0,2009-12-01
AA-AA-000-0000,Site,kri0009,71,4,97,0.041237113,1.623085503,0,2009-12-01
AA-AA-000-0000,Site,kri0009,25,1,25,0.04,,,2009-12-01
AA-AA-000-0000,Site,kri0009,80,2,51,0.039215686,1.073865619,0,2009-12-01
AA-AA-000-0000,Site,kri0009,18,1,26,0.038461538,,,2009-12-01
AA-AA-000-0000,Site,kri0009,171,1,27,0.037037037,,,2009-12-01
AA-AA-000-0000,Site,kri0009,179,2,54,0.037037037,0.990727808,0,2009-12-01
AA-AA-000-0000,Site,kri0009,16,1,28,0.035714286,,,2009-12-01
AA-AA-000-0000,Site,kri0009,177,3,84,0.035714286,1.149124235,0,2009-12-01
AA-AA-000-0000,Site,kri0009,180,1,29,0.034482759,,,2009-12-01
AA-AA-000-0000,Site,kri0009,57,1,29,0.034482759,,,2009-12-01
AA-AA-000-0000,Site,kri0009,40,1,30,0.033333333,0.59365179,0,2009-12-01
AA-AA-000-0000,Site,kri0009,131,4,120,0.033333333,1.187303579,0,2009-12-01
AA-AA-000-0000,Site,kri0009,130,1,31,0.032258065,0.5607333,0,2009-12-01
AA-AA-000-0000,Site,kri0009,187,3,93,0.032258065,0.971218565,0,2009-12-01
AA-AA-000-0000,Site,kri0009,17,4,124,0.032258065,1.1214666,0,2009-12-01
AA-AA-000-0000,Site,kri0009,56,7,217,0.032258065,1.483560863,0,2009-12-01
AA-AA-000-0000,Site,kri0009,174,4,126,0.031746032,1.089450878,0,2009-12-01
AA-AA-000-0000,Site,kri0009,151,1,32,0.03125,0.529003731,0,2009-12-01
AA-AA-000-0000,Site,kri0009,124,1,33,0.03030303,0.498377909,0,2009-12-01
AA-AA-000-0000,Site,kri0009,91,4,134,0.029850746,0.966909332,0,2009-12-01
AA-AA-000-0000,Site,kri0009,26,1,34,0.029411765,0.468779247,0,2009-12-01
AA-AA-000-0000,Site,kri0009,167,2,69,0.028985507,0.642538375,0,2009-12-01
AA-AA-000-0000,Site,kri0009,77,7,246,0.028455285,1.153869353,0,2009-12-01
AA-AA-000-0000,Site,kri0009,146,2,71,0.028169014,0.602678207,0,2009-12-01
AA-AA-000-0000,Site,kri0009,31,1,36,0.027777778,0.41239358,0,2009-12-01
AA-AA-000-0000,Site,kri0009,6,1,36,0.027777778,0.41239358,0,2009-12-01
AA-AA-000-0000,Site,kri0009,69,5,190,0.026315789,0.80357149,0,2009-12-01
AA-AA-000-0000,Site,kri0009,94,8,310,0.025806452,0.962419646,0,2009-12-01
AA-AA-000-0000,Site,kri0009,5,12,466,0.025751073,1.171452586,0,2009-12-01
AA-AA-000-0000,Site,kri0009,68,1,39,0.025641026,0.333988872,0,2009-12-01
AA-AA-000-0000,Site,kri0009,49,3,117,0.025641026,0.578485695,0,2009-12-01
AA-AA-000-0000,Site,kri0009,35,2,79,0.025316456,0.454758931,0,2009-12-01
AA-AA-000-0000,Site,kri0009,150,1,40,0.025,0.309306482,0,2009-12-01
AA-AA-000-0000,Site,kri0009,83,2,80,0.025,0.437425422,0,2009-12-01
AA-AA-000-0000,Site,kri0009,97,1,41,0.024390244,0.285281373,0,2009-12-01
AA-AA-000-0000,Site,kri0009,128,1,42,0.023809524,0.261877195,0,2009-12-01
AA-AA-000-0000,Site,kri0009,67,3,128,0.0234375,0.427128454,0,2009-12-01
AA-AA-000-0000,Site,kri0009,13,4,184,0.02173913,0.347674818,0,2009-12-01
AA-AA-000-0000,Site,kri0009,170,5,237,0.021097046,0.324029853,0,2009-12-01
AA-AA-000-0000,Site,kri0009,76,3,153,0.019607843,0.128872097,0,2009-12-01
AA-AA-000-0000,Site,kri0009,30,2,103,0.019417476,0.091948234,0,2009-12-01
AA-AA-000-0000,Site,kri0009,189,6,309,0.019417476,0.159259012,0,2009-12-01
AA-AA-000-0000,Site,kri0009,153,2,108,0.018518519,0.027472563,0,2009-12-01
AA-AA-000-0000,Site,kri0009,47,1,56,0.017857143,-0.015543398,0,2009-12-01
AA-AA-000-0000,Site,kri0009,54,4,227,0.017621145,-0.05667309,0,2009-12-01
AA-AA-000-0000,Site,kri0009,114,3,175,0.017142857,-0.094920908,0,2009-12-01
AA-AA-000-0000,Site,kri0009,142,2,117,0.017094017,-0.081383919,0,2009-12-01
AA-AA-000-0000,Site,kri0009,157,2,118,0.016949153,-0.092962899,0,2009-12-01
AA-AA-000-0000,Site,kri0009,63,2,119,0.016806723,-0.104445825,0,2009-12-01
AA-AA-000-0000,Site,kri0009,139,12,753,0.015936255,-0.433224188,0,2009-12-01
AA-AA-000-0000,Site,kri0009,138,1,63,0.015873016,-0.128892601,0,2009-12-01
AA-AA-000-0000,Site,kri0009,43,6,379,0.015831135,-0.321958019,0,2009-12-01
AA-AA-000-0000,Site,kri0009,140,10,660,0.015151515,-0.549485943,0,2009-12-01
AA-AA-000-0000,Site,kri0009,29,1,66,0.015151515,-0.173762712,0,2009-12-01
AA-AA-000-0000,Site,kri0009,155,1,69,0.014492754,-0.216725425,0,2009-12-01
AA-AA-000-0000,Site,kri0009,190,1,71,0.014084507,-0.244396837,0,2009-12-01
AA-AA-000-0000,Site,kri0009,10,3,224,0.013392857,-0.507986499,0,2009-12-01
AA-AA-000-0000,Site,kri0009,58,2,156,0.012820513,-0.474949955,0,2009-12-01
AA-AA-000-0000,Site,kri0009,156,1,78,0.012820513,-0.335840334,0,2009-12-01
AA-AA-000-0000,Site,kri0009,173,3,246,0.012195122,-0.666432869,0,2009-12-01
AA-AA-000-0000,Site,kri0009,176,1,83,0.012048193,-0.3966585,0,2009-12-01
AA-AA-000-0000,Site,kri0009,8,2,168,0.011904762,-0.577598299,0,2009-12-01
AA-AA-000-0000,Site,kri0009,50,1,91,0.010989011,-0.487452655,0,2009-12-01
AA-AA-000-0000,Site,kri0009,61,1,93,0.010752688,-0.509046818,0,2009-12-01
AA-AA-000-0000,Site,kri0009,172,3,281,0.010676157,-0.894006331,0,2009-12-01
AA-AA-000-0000,Site,kri0009,4,1,96,0.010416667,-0.54069132,0,2009-12-01
AA-AA-000-0000,Site,kri0009,166,2,193,0.010362694,-0.771993512,0,2009-12-01
AA-AA-000-0000,Site,kri0009,163,1,97,0.010309278,-0.551049204,0,2009-12-01
AA-AA-000-0000,Site,kri0009,141,1,104,0.009615385,-0.621094154,0,2009-12-01
AA-AA-000-0000,Site,kri0009,86,3,331,0.009063444,-1.179711578,0,2009-12-01
AA-AA-000-0000,Site,kri0009,59,1,112,0.008928571,-0.696419712,0,2009-12-01
AA-AA-000-0000,Site,kri0009,85,1,122,0.008196721,-0.78454224,0,2009-12-01
AA-AA-000-0000,Site,kri0009,118,1,127,0.007874016,-0.826414788,0,2009-12-01
AA-AA-000-0000,Site,kri0009,51,0,97,0,-1.275760773,0,2009-12-01
AA-AA-000-0000,Site,kri0009,39,0,87,0,-1.208211607,0,2009-12-01
AA-AA-000-0000,Site,kri0009,92,0,85,0,-1.194243373,0,2009-12-01
AA-AA-000-0000,Site,kri0009,70,0,81,0,-1.165804928,0,2009-12-01
AA-AA-000-0000,Site,kri0009,11,0,75,0,-1.121796315,0,2009-12-01
AA-AA-000-0000,Site,kri0009,32,0,66,0,-1.052338223,0,2009-12-01
AA-AA-000-0000,Site,kri0009,60,0,64,0,-1.036271047,0,2009-12-01
AA-AA-000-0000,Site,kri0009,152,0,62,0,-1.019950798,0,2009-12-01
AA-AA-000-0000,Site,kri0009,134,0,61,0,-1.011691951,0,2009-12-01
AA-AA-000-0000,Site,kri0009,106,0,60,0,-1.003365127,0,2009-12-01
AA-AA-000-0000,Site,kri0009,104,0,55,0,-0.960648971,0,2009-12-01
AA-AA-000-0000,Site,kri0009,119,0,55,0,-0.960648971,0,2009-12-01
AA-AA-000-0000,Site,kri0009,160,0,54,0,-0.951875738,0,2009-12-01
AA-AA-000-0000,Site,kri0009,34,0,51,0,-0.925056939,0,2009-12-01
AA-AA-000-0000,Site,kri0009,105,0,49,0,-0.906737166,0,2009-12-01
AA-AA-000-0000,Site,kri0009,96,0,48,0,-0.897437052,0,2009-12-01
AA-AA-000-0000,Site,kri0009,75,0,47,0,-0.888039546,0,2009-12-01
AA-AA-000-0000,Site,kri0009,28,0,45,0,-0.868939689,0,2009-12-01
AA-AA-000-0000,Site,kri0009,116,0,44,0,-0.859230561,0,2009-12-01
AA-AA-000-0000,Site,kri0009,23,0,42,0,-0.839475494,0,2009-12-01
AA-AA-000-0000,Site,kri0009,107,0,41,0,-0.829421532,0,2009-12-01
AA-AA-000-0000,Site,kri0009,123,0,40,0,-0.819244195,0,2009-12-01
AA-AA-000-0000,Site,kri0009,111,0,39,0,-0.808938827,0,2009-12-01
AA-AA-000-0000,Site,kri0009,185,0,39,0,-0.808938827,0,2009-12-01
AA-AA-000-0000,Site,kri0009,27,0,39,0,-0.808938827,0,2009-12-01
AA-AA-000-0000,Site,kri0009,164,0,38,0,-0.798500469,0,2009-12-01
AA-AA-000-0000,Site,kri0009,44,0,36,0,-0.777203285,0,2009-12-01
AA-AA-000-0000,Site,kri0009,101,0,35,0,-0.766332774,0,2009-12-01
AA-AA-000-0000,Site,kri0009,136,0,34,0,-0.755305828,0,2009-12-01
AA-AA-000-0000,Site,kri0009,12,0,33,0,-0.744115493,0,2009-12-01
AA-AA-000-0000,Site,kri0009,149,0,31,0,-0.721214126,0,2009-12-01
AA-AA-000-0000,Site,kri0009,137,0,30,0,-0.709486285,0,2009-12-01
AA-AA-000-0000,Site,kri0009,72,0,30,0,-0.709486285,0,2009-12-01
AA-AA-000-0000,Site,kri0009,148,0,29,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,20,0,29,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,162,0,28,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,3,0,28,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,41,0,27,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,33,0,26,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,133,0,25,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,53,0,23,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,126,0,20,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,48,0,18,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,36,0,14,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,103,0,12,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,9,0,9,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,144,0,8,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,181,0,8,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,64,0,7,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,188,0,5,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,65,0,5,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,15,0,3,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,52,0,2,0,,,2009-12-01
AA-AA-000-0000,Site,kri0009,158,0,1,0,,,2009-12-01
AA-AA-000-0000,Site,kri0010,23,20,277,0.072202166,2.793620772,2,2009-12-01
AA-AA-000-0000,Site,kri0010,168,13,181,0.071823204,2.230312196,1,2009-12-01
AA-AA-000-0000,Site,kri0010,126,13,185,0.07027027,2.139189614,1,2009-12-01
AA-AA-000-0000,Site,kri0010,180,13,185,0.07027027,2.139189614,1,2009-12-01
AA-AA-000-0000,Site,kri0010,153,36,605,0.059504132,2.418788211,1,2009-12-01
AA-AA-000-0000,Site,kri0010,43,91,2585,0.035203095,-1.764093519,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,63,24,764,0.031413613,-1.532454609,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,85,21,781,0.026888604,-2.241695386,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,107,8,335,0.023880597,-1.769559004,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,150,6,254,0.023622047,-1.563404974,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,116,5,235,0.021276596,-1.700628886,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,130,4,191,0.020942408,-1.558461086,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,185,4,203,0.019704433,-1.703232857,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,9,1,100,0.01,-1.726698923,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,65,0,68,0,-1.875306655,-1,2009-12-01
AA-AA-000-0000,Site,kri0010,112,9,127,0.070866142,1.809176039,0,2009-12-01
AA-AA-000-0000,Site,kri0010,36,9,140,0.064285714,1.473272234,0,2009-12-01
AA-AA-000-0000,Site,kri0010,171,15,241,0.062240664,1.75917953,0,2009-12-01
AA-AA-000-0000,Site,kri0010,155,21,358,0.058659218,1.773119702,0,2009-12-01
AA-AA-000-0000,Site,kri0010,167,30,525,0.057142857,1.95701314,0,2009-12-01
AA-AA-000-0000,Site,kri0010,103,9,158,0.056962025,1.061156797,0,2009-12-01
AA-AA-000-0000,Site,kri0010,92,34,603,0.056384743,1.995444987,0,2009-12-01
AA-AA-000-0000,Site,kri0010,149,12,213,0.056338028,1.182229992,0,2009-12-01
AA-AA-000-0000,Site,kri0010,186,27,481,0.056133056,1.751970007,0,2009-12-01
AA-AA-000-0000,Site,kri0010,164,10,181,0.055248619,1.009575464,0,2009-12-01
AA-AA-000-0000,Site,kri0010,156,30,551,0.054446461,1.658389899,0,2009-12-01
AA-AA-000-0000,Site,kri0010,87,10,190,0.052631579,0.836889068,0,2009-12-01
AA-AA-000-0000,Site,kri0010,182,4,77,0.051948052,0.499930639,0,2009-12-01
AA-AA-000-0000,Site,kri0010,53,8,155,0.051612903,0.686457967,0,2009-12-01
AA-AA-000-0000,Site,kri0010,67,41,800,0.05125,1.503335525,0,2009-12-01
AA-AA-000-0000,Site,kri0010,40,8,158,0.050632911,0.625633389,0,2009-12-01
AA-AA-000-0000,Site,kri0010,30,32,633,0.050552923,1.241239116,0,2009-12-01
AA-AA-000-0000,Site,kri0010,142,36,714,0.050420168,1.298845428,0,2009-12-01
AA-AA-000-0000,Site,kri0010,106,20,397,0.050377834,0.963891181,0,2009-12-01
AA-AA-000-0000,Site,kri0010,31,10,199,0.050251256,0.672656716,0,2009-12-01
AA-AA-000-0000,Site,kri0010,128,12,240,0.05,0.71739862,0,2009-12-01
AA-AA-000-0000,Site,kri0010,22,9,181,0.049723757,0.60266322,0,2009-12-01
AA-AA-000-0000,Site,kri0010,33,9,181,0.049723757,0.60266322,0,2009-12-01
AA-AA-000-0000,Site,kri0010,29,22,444,0.04954955,0.923806491,0,2009-12-01
AA-AA-000-0000,Site,kri0010,76,41,837,0.048984468,1.178890312,0,2009-12-01
AA-AA-000-0000,Site,kri0010,158,2,41,0.048780488,0.253766892,0,2009-12-01
AA-AA-000-0000,Site,kri0010,54,66,1364,0.048387097,1.384156292,0,2009-12-01
AA-AA-000-0000,Site,kri0010,151,11,229,0.048034934,0.537972751,0,2009-12-01
AA-AA-000-0000,Site,kri0010,118,44,925,0.047567568,1.003402342,0,2009-12-01
AA-AA-000-0000,Site,kri0010,162,9,190,0.047368421,0.439731132,0,2009-12-01
AA-AA-000-0000,Site,kri0010,10,64,1356,0.04719764,1.140308146,0,2009-12-01
AA-AA-000-0000,Site,kri0010,124,9,191,0.047120419,0.422123369,0,2009-12-01
AA-AA-000-0000,Site,kri0010,41,9,191,0.047120419,0.422123369,0,2009-12-01
AA-AA-000-0000,Site,kri0010,152,17,361,0.047091413,0.577314671,0,2009-12-01
AA-AA-000-0000,Site,kri0010,70,17,362,0.046961326,0.564564092,0,2009-12-01
AA-AA-000-0000,Site,kri0010,187,29,620,0.046774194,0.713339006,0,2009-12-01
AA-AA-000-0000,Site,kri0010,44,9,194,0.046391753,0.369864619,0,2009-12-01
AA-AA-000-0000,Site,kri0010,141,34,733,0.04638472,0.717899807,0,2009-12-01
AA-AA-000-0000,Site,kri0010,28,13,282,0.046099291,0.419043314,0,2009-12-01
AA-AA-000-0000,Site,kri0010,4,29,633,0.045813586,0.588470231,0,2009-12-01
AA-AA-000-0000,Site,kri0010,83,22,488,0.045081967,0.42821506,0,2009-12-01
AA-AA-000-0000,Site,kri0010,50,26,580,0.044827586,0.433299689,0,2009-12-01
AA-AA-000-0000,Site,kri0010,98,16,357,0.044817927,0.33894577,0,2009-12-01
AA-AA-000-0000,Site,kri0010,160,15,335,0.044776119,0.324146921,0,2009-12-01
AA-AA-000-0000,Site,kri0010,134,18,402,0.044776119,0.355085161,0,2009-12-01
AA-AA-000-0000,Site,kri0010,86,85,1914,0.044409613,0.687022215,0,2009-12-01
AA-AA-000-0000,Site,kri0010,84,20,452,0.044247788,0.315028945,0,2009-12-01
AA-AA-000-0000,Site,kri0010,148,8,181,0.044198895,0.195750976,0,2009-12-01
AA-AA-000-0000,Site,kri0010,138,19,430,0.044186047,0.300257801,0,2009-12-01
AA-AA-000-0000,Site,kri0010,3,9,204,0.044117647,0.201463523,0,2009-12-01
AA-AA-000-0000,Site,kri0010,56,57,1292,0.044117647,0.507005415,0,2009-12-01
AA-AA-000-0000,Site,kri0010,35,24,546,0.043956044,0.308920589,0,2009-12-01
AA-AA-000-0000,Site,kri0010,143,81,1878,0.04313099,0.377190063,0,2009-12-01
AA-AA-000-0000,Site,kri0010,114,46,1069,0.04303087,0.266657422,0,2009-12-01
AA-AA-000-0000,Site,kri0010,17,35,817,0.042839657,0.203197597,0,2009-12-01
AA-AA-000-0000,Site,kri0010,80,17,397,0.042821159,0.139627723,0,2009-12-01
AA-AA-000-0000,Site,kri0010,77,64,1496,0.042780749,0.262489021,0,2009-12-01
AA-AA-000-0000,Site,kri0010,173,62,1451,0.042729152,0.247751498,0,2009-12-01
AA-AA-000-0000,Site,kri0010,140,190,4447,0.042725433,0.432368844,0,2009-12-01
AA-AA-000-0000,Site,kri0010,11,24,562,0.042704626,0.151005075,0,2009-12-01
AA-AA-000-0000,Site,kri0010,146,25,588,0.042517007,0.129552424,0,2009-12-01
AA-AA-000-0000,Site,kri0010,27,11,259,0.042471042,0.081932257,0,2009-12-01
AA-AA-000-0000,Site,kri0010,174,33,780,0.042307692,0.117209446,0,2009-12-01
AA-AA-000-0000,Site,kri0010,170,67,1584,0.04229798,0.164913229,0,2009-12-01
AA-AA-000-0000,Site,kri0010,5,122,2893,0.042170757,0.185409276,0,2009-12-01
AA-AA-000-0000,Site,kri0010,7,21,498,0.042168675,0.076671392,0,2009-12-01
AA-AA-000-0000,Site,kri0010,147,17,405,0.041975309,0.047839332,0,2009-12-01
AA-AA-000-0000,Site,kri0010,96,14,334,0.041916168,0.037527099,0,2009-12-01
AA-AA-000-0000,Site,kri0010,166,51,1221,0.041769042,0.043607194,0,2009-12-01
AA-AA-000-0000,Site,kri0010,179,10,240,0.041666667,0.010650893,0,2009-12-01
AA-AA-000-0000,Site,kri0010,8,56,1346,0.041604755,0.012788632,0,2009-12-01
AA-AA-000-0000,Site,kri0010,47,15,361,0.041551247,0.001057371,0,2009-12-01
AA-AA-000-0000,Site,kri0010,60,15,361,0.041551247,0.001057371,0,2009-12-01
AA-AA-000-0000,Site,kri0010,52,3,73,0.04109589,-0.020823195,0,2009-12-01
AA-AA-000-0000,Site,kri0010,39,23,560,0.041071429,-0.060842991,0,2009-12-01
AA-AA-000-0000,Site,kri0010,62,88,2152,0.040892193,-0.164789927,0,2009-12-01
AA-AA-000-0000,Site,kri0010,49,28,689,0.040638607,-0.129683425,0,2009-12-01
AA-AA-000-0000,Site,kri0010,51,30,739,0.040595399,-0.140736668,0,2009-12-01
AA-AA-000-0000,Site,kri0010,177,24,600,0.04,-0.206652714,0,2009-12-01
AA-AA-000-0000,Site,kri0010,131,35,876,0.039954338,-0.257097998,0,2009-12-01
AA-AA-000-0000,Site,kri0010,121,28,704,0.039772727,-0.25685942,0,2009-12-01
AA-AA-000-0000,Site,kri0010,104,21,529,0.039697543,-0.232124011,0,2009-12-01
AA-AA-000-0000,Site,kri0010,71,27,684,0.039473684,-0.29600014,0,2009-12-01
AA-AA-000-0000,Site,kri0010,69,45,1141,0.039439089,-0.388699524,0,2009-12-01
AA-AA-000-0000,Site,kri0010,59,27,685,0.039416058,-0.304473058,0,2009-12-01
AA-AA-000-0000,Site,kri0010,91,34,866,0.03926097,-0.367328792,0,2009-12-01
AA-AA-000-0000,Site,kri0010,46,2,51,0.039215686,-0.090912123,0,2009-12-01
AA-AA-000-0000,Site,kri0010,68,12,307,0.039087948,-0.235304555,0,2009-12-01
AA-AA-000-0000,Site,kri0010,157,24,620,0.038709677,-0.385955874,0,2009-12-01
AA-AA-000-0000,Site,kri0010,48,5,131,0.038167939,-0.211353924,0,2009-12-01
AA-AA-000-0000,Site,kri0010,94,75,1971,0.03805175,-0.848057831,0,2009-12-01
AA-AA-000-0000,Site,kri0010,139,171,4495,0.038042269,-1.284178716,0,2009-12-01
AA-AA-000-0000,Site,kri0010,113,24,632,0.037974684,-0.490826854,0,2009-12-01
AA-AA-000-0000,Site,kri0010,133,6,159,0.037735849,-0.2626756,0,2009-12-01
AA-AA-000-0000,Site,kri0010,122,32,868,0.036866359,-0.753972747,0,2009-12-01
AA-AA-000-0000,Site,kri0010,12,7,191,0.036649215,-0.370110413,0,2009-12-01
AA-AA-000-0000,Site,kri0010,72,7,191,0.036649215,-0.370110413,0,2009-12-01
AA-AA-000-0000,Site,kri0010,111,8,219,0.03652968,-0.4059955,0,2009-12-01
AA-AA-000-0000,Site,kri0010,172,68,1884,0.036093418,-1.294466159,0,2009-12-01
AA-AA-000-0000,Site,kri0010,189,63,1771,0.035573123,-1.374912665,0,2009-12-01
AA-AA-000-0000,Site,kri0010,61,27,760,0.035526316,-0.907748448,0,2009-12-01
AA-AA-000-0000,Site,kri0010,13,35,990,0.035353535,-1.065800827,0,2009-12-01
AA-AA-000-0000,Site,kri0010,101,7,199,0.035175879,-0.491562497,0,2009-12-01
AA-AA-000-0000,Site,kri0010,163,21,600,0.035,-0.877132479,0,2009-12-01
AA-AA-000-0000,Site,kri0010,58,35,1011,0.034619189,-1.204870696,0,2009-12-01
AA-AA-000-0000,Site,kri0010,20,6,176,0.034090909,-0.541081479,0,2009-12-01
AA-AA-000-0000,Site,kri0010,6,6,177,0.033898305,-0.556644344,0,2009-12-01
AA-AA-000-0000,Site,kri0010,176,21,626,0.033546326,-1.095046026,0,2009-12-01
AA-AA-000-0000,Site,kri0010,18,6,181,0.033149171,-0.618073512,0,2009-12-01
AA-AA-000-0000,Site,kri0010,57,6,181,0.033149171,-0.618073512,0,2009-12-01
AA-AA-000-0000,Site,kri0010,144,3,91,0.032967033,-0.447761398,0,2009-12-01
AA-AA-000-0000,Site,kri0010,136,6,185,0.032432432,-0.678234461,0,2009-12-01
AA-AA-000-0000,Site,kri0010,137,6,185,0.032432432,-0.678234461,0,2009-12-01
AA-AA-000-0000,Site,kri0010,75,16,497,0.032193159,-1.140862534,0,2009-12-01
AA-AA-000-0000,Site,kri0010,119,12,375,0.032,-1.011470588,0,2009-12-01
AA-AA-000-0000,Site,kri0010,127,12,379,0.031662269,-1.052844813,0,2009-12-01
AA-AA-000-0000,Site,kri0010,190,16,512,0.03125,-1.274782283,0,2009-12-01
AA-AA-000-0000,Site,kri0010,34,11,361,0.030470914,-1.151457229,0,2009-12-01
AA-AA-000-0000,Site,kri0010,32,11,362,0.03038674,-1.161818351,0,2009-12-01
AA-AA-000-0000,Site,kri0010,105,6,200,0.03,-0.893514345,0,2009-12-01
AA-AA-000-0000,Site,kri0010,26,6,203,0.02955665,-0.934771519,0,2009-12-01
AA-AA-000-0000,Site,kri0010,25,8,271,0.029520295,-1.083321959,0,2009-12-01
AA-AA-000-0000,Site,kri0010,97,9,321,0.028037383,-1.324479589,0,2009-12-01
AA-AA-000-0000,Site,kri0010,135,5,181,0.027624309,-1.024985756,0,2009-12-01
AA-AA-000-0000,Site,kri0010,16,5,181,0.027624309,-1.024985756,0,2009-12-01
AA-AA-000-0000,Site,kri0010,123,5,186,0.02688172,-1.094489356,0,2009-12-01
AA-AA-000-0000,Site,kri0010,188,1,41,0.024390244,-0.601197677,0,2009-12-01
AA-AA-000-0000,Site,kri0010,181,1,50,0.02,-0.833858845,0,2009-12-01
