StudyID,GroupID,SnapshotDate,n,n_at_risk,n_flagged,n_at_risk_or_flagged
AA-AA-000-0000,154,2015-09-01,12,2,0,2
AA-AA-000-0000,154,2015-12-01,12,2,0,2
AA-AA-000-0000,154,2016-03-01,12,1,0,1
AA-AA-000-0000,154,2016-06-01,12,1,0,1
AA-AA-000-0000,154,2016-09-01,12,1,0,1
AA-AA-000-0000,154,2016-12-01,12,1,0,1
AA-AA-000-0000,154,2017-03-01,12,1,0,1
AA-AA-000-0000,154,2017-06-01,12,1,0,1
AA-AA-000-0000,154,2017-09-01,12,1,0,1
AA-AA-000-0000,154,2017-12-01,12,1,0,1
AA-AA-000-0000,154,2018-03-01,12,1,0,1
AA-AA-000-0000,154,2018-06-01,12,1,0,1
AA-AA-000-0000,154,2018-09-01,12,1,0,1
AA-AA-000-0000,154,2018-12-01,12,1,0,1
AA-AA-000-0000,154,2019-03-01,12,1,0,1
AA-AA-000-0000,154,2019-06-01,12,1,0,1
AA-AA-000-0000,154,2019-09-01,12,1,0,1
AA-AA-000-0000,154,2019-12-01,12,1,0,1
AA-AA-000-0000,155,2004-09-01,11,0,0,0
AA-AA-000-0000,155,2004-12-01,12,0,0,0
AA-AA-000-0000,155,2005-03-01,12,0,0,0
AA-AA-000-0000,155,2005-06-01,12,1,0,1
AA-AA-000-0000,155,2005-09-01,12,1,0,1
AA-AA-000-0000,155,2005-12-01,12,1,0,1
AA-AA-000-0000,155,2006-03-01,12,0,0,0
AA-AA-000-0000,155,2006-06-01,12,0,0,0
AA-AA-000-0000,155,2006-09-01,12,0,0,0
AA-AA-000-0000,155,2006-12-01,12,0,0,0
AA-AA-000-0000,155,2007-03-01,12,0,0,0
AA-AA-000-0000,155,2007-06-01,12,0,0,0
AA-AA-000-0000,155,2007-09-01,12,0,0,0
AA-AA-000-0000,155,2007-12-01,12,0,0,0
AA-AA-000-0000,155,2008-03-01,12,0,0,0
AA-AA-000-0000,155,2008-06-01,12,0,0,0
AA-AA-000-0000,155,2008-09-01,12,0,0,0
AA-AA-000-0000,155,2008-12-01,12,0,0,0
AA-AA-000-0000,155,2009-03-01,12,0,0,0
AA-AA-000-0000,155,2009-06-01,12,0,0,0
AA-AA-000-0000,155,2009-09-01,12,0,0,0
AA-AA-000-0000,155,2009-12-01,12,0,0,0
AA-AA-000-0000,155,2010-03-01,12,0,0,0
AA-AA-000-0000,155,2010-06-01,12,0,0,0
AA-AA-000-0000,155,2010-09-01,12,0,0,0
AA-AA-000-0000,155,2010-12-01,12,0,0,0
AA-AA-000-0000,155,2011-03-01,12,0,0,0
AA-AA-000-0000,155,2011-06-01,12,0,0,0
AA-AA-000-0000,155,2011-09-01,12,0,0,0
AA-AA-000-0000,155,2011-12-01,12,0,0,0
AA-AA-000-0000,155,2012-03-01,12,0,0,0
AA-AA-000-0000,155,2012-06-01,12,0,0,0
AA-AA-000-0000,155,2012-09-01,12,0,0,0
AA-AA-000-0000,155,2012-12-01,12,0,0,0
AA-AA-000-0000,155,2013-03-01,12,0,0,0
AA-AA-000-0000,155,2013-06-01,12,0,0,0
AA-AA-000-0000,155,2013-09-01,12,0,0,0
AA-AA-000-0000,155,2013-12-01,12,0,0,0
AA-AA-000-0000,155,2014-03-01,12,0,0,0
AA-AA-000-0000,155,2014-06-01,12,0,0,0
AA-AA-000-0000,155,2014-09-01,12,0,0,0
AA-AA-000-0000,155,2014-12-01,12,0,0,0
AA-AA-000-0000,155,2015-03-01,12,0,0,0
AA-AA-000-0000,155,2015-06-01,12,0,0,0
AA-AA-000-0000,155,2015-09-01,12,0,0,0
AA-AA-000-0000,155,2015-12-01,12,0,0,0
AA-AA-000-0000,155,2016-03-01,12,0,0,0
AA-AA-000-0000,155,2016-06-01,12,0,0,0
AA-AA-000-0000,155,2016-09-01,12,0,0,0
AA-AA-000-0000,155,2016-12-01,12,0,0,0
AA-AA-000-0000,155,2017-03-01,12,0,0,0
AA-AA-000-0000,155,2017-06-01,12,0,0,0
AA-AA-000-0000,155,2017-09-01,12,1,0,1
AA-AA-000-0000,155,2017-12-01,12,1,0,1
AA-AA-000-0000,155,2018-03-01,12,1,0,1
AA-AA-000-0000,155,2018-06-01,12,1,0,1
AA-AA-000-0000,155,2018-09-01,12,1,0,1
AA-AA-000-0000,155,2018-12-01,12,1,0,1
AA-AA-000-0000,155,2019-03-01,12,1,0,1
AA-AA-000-0000,155,2019-06-01,12,1,0,1
AA-AA-000-0000,155,2019-09-01,12,1,0,1
AA-AA-000-0000,155,2019-12-01,12,1,0,1
AA-AA-000-0000,156,2004-12-01,10,0,0,0
AA-AA-000-0000,156,2005-03-01,12,1,0,1
AA-AA-000-0000,156,2005-06-01,12,0,0,0
AA-AA-000-0000,156,2005-09-01,12,0,0,0
AA-AA-000-0000,156,2005-12-01,12,0,0,0
AA-AA-000-0000,156,2006-03-01,12,1,0,1
AA-AA-000-0000,156,2006-06-01,12,0,0,0
AA-AA-000-0000,156,2006-09-01,12,0,0,0
AA-AA-000-0000,156,2006-12-01,12,0,0,0
AA-AA-000-0000,156,2007-03-01,12,0,0,0
AA-AA-000-0000,156,2007-06-01,12,1,0,1
AA-AA-000-0000,156,2007-09-01,12,0,0,0
AA-AA-000-0000,156,2007-12-01,12,0,0,0
AA-AA-000-0000,156,2008-03-01,12,0,0,0
AA-AA-000-0000,156,2008-06-01,12,0,0,0
AA-AA-000-0000,156,2008-09-01,12,0,0,0
AA-AA-000-0000,156,2008-12-01,12,0,0,0
AA-AA-000-0000,156,2009-03-01,12,0,0,0
AA-AA-000-0000,156,2009-06-01,12,0,0,0
AA-AA-000-0000,156,2009-09-01,12,0,0,0
AA-AA-000-0000,156,2009-12-01,12,0,0,0
AA-AA-000-0000,156,2010-03-01,12,0,0,0
AA-AA-000-0000,156,2010-06-01,12,0,0,0
AA-AA-000-0000,156,2010-09-01,12,0,0,0
AA-AA-000-0000,156,2010-12-01,12,0,0,0
AA-AA-000-0000,156,2011-03-01,12,0,0,0
AA-AA-000-0000,156,2011-06-01,12,0,0,0
AA-AA-000-0000,156,2011-09-01,12,0,0,0
AA-AA-000-0000,156,2011-12-01,12,0,0,0
AA-AA-000-0000,156,2012-03-01,12,0,0,0
AA-AA-000-0000,156,2012-06-01,12,0,0,0
AA-AA-000-0000,156,2012-09-01,12,0,0,0
AA-AA-000-0000,156,2012-12-01,12,0,0,0
AA-AA-000-0000,156,2013-03-01,12,0,0,0
AA-AA-000-0000,156,2013-06-01,12,0,0,0
AA-AA-000-0000,156,2013-09-01,12,0,0,0
AA-AA-000-0000,156,2013-12-01,12,0,0,0
AA-AA-000-0000,156,2014-03-01,12,0,0,0
AA-AA-000-0000,156,2014-06-01,12,0,0,0
AA-AA-000-0000,156,2014-09-01,12,0,0,0
AA-AA-000-0000,156,2014-12-01,12,0,0,0
AA-AA-000-0000,156,2015-03-01,12,0,0,0
AA-AA-000-0000,156,2015-06-01,12,0,0,0
AA-AA-000-0000,156,2015-09-01,12,0,0,0
AA-AA-000-0000,156,2015-12-01,12,0,0,0
AA-AA-000-0000,156,2016-03-01,12,0,0,0
AA-AA-000-0000,156,2016-06-01,12,0,0,0
AA-AA-000-0000,156,2016-09-01,12,0,0,0
AA-AA-000-0000,156,2016-12-01,12,0,0,0
AA-AA-000-0000,156,2017-03-01,12,0,0,0
AA-AA-000-0000,156,2017-06-01,12,0,0,0
AA-AA-000-0000,156,2017-09-01,12,0,0,0
AA-AA-000-0000,156,2017-12-01,12,0,0,0
AA-AA-000-0000,156,2018-03-01,12,0,0,0
AA-AA-000-0000,156,2018-06-01,12,0,0,0
AA-AA-000-0000,156,2018-09-01,12,0,0,0
AA-AA-000-0000,156,2018-12-01,12,0,0,0
AA-AA-000-0000,156,2019-03-01,12,0,0,0
AA-AA-000-0000,156,2019-06-01,12,0,0,0
AA-AA-000-0000,156,2019-09-01,12,0,0,0
AA-AA-000-0000,156,2019-12-01,12,0,0,0
AA-AA-000-0000,157,2004-09-01,12,0,0,0
AA-AA-000-0000,157,2004-12-01,12,0,0,0
AA-AA-000-0000,157,2005-03-01,12,0,0,0
AA-AA-000-0000,157,2005-06-01,12,0,0,0
AA-AA-000-0000,157,2005-09-01,12,0,0,0
AA-AA-000-0000,157,2005-12-01,12,0,0,0
AA-AA-000-0000,157,2006-03-01,12,0,0,0
AA-AA-000-0000,157,2006-06-01,12,0,0,0
AA-AA-000-0000,157,2006-09-01,12,0,0,0
AA-AA-000-0000,157,2006-12-01,12,0,0,0
AA-AA-000-0000,157,2007-03-01,12,0,0,0
AA-AA-000-0000,157,2007-06-01,12,0,0,0
AA-AA-000-0000,157,2007-09-01,12,0,0,0
AA-AA-000-0000,157,2007-12-01,12,0,0,0
AA-AA-000-0000,157,2008-03-01,12,0,0,0
AA-AA-000-0000,157,2008-06-01,12,0,0,0
AA-AA-000-0000,157,2008-09-01,12,0,0,0
AA-AA-000-0000,157,2008-12-01,12,0,0,0
AA-AA-000-0000,157,2009-03-01,12,0,0,0
AA-AA-000-0000,157,2009-06-01,12,0,0,0
AA-AA-000-0000,157,2009-09-01,12,0,0,0
AA-AA-000-0000,157,2009-12-01,12,0,0,0
AA-AA-000-0000,157,2010-03-01,12,0,0,0
AA-AA-000-0000,157,2010-06-01,12,0,0,0
AA-AA-000-0000,157,2010-09-01,12,0,0,0
AA-AA-000-0000,157,2010-12-01,12,0,0,0
AA-AA-000-0000,157,2011-03-01,12,0,0,0
AA-AA-000-0000,157,2011-06-01,12,0,0,0
AA-AA-000-0000,157,2011-09-01,12,0,0,0
AA-AA-000-0000,157,2011-12-01,12,0,0,0
AA-AA-000-0000,157,2012-03-01,12,0,0,0
AA-AA-000-0000,157,2012-06-01,12,0,0,0
AA-AA-000-0000,157,2012-09-01,12,0,0,0
AA-AA-000-0000,157,2012-12-01,12,0,0,0
AA-AA-000-0000,157,2013-03-01,12,0,0,0
AA-AA-000-0000,157,2013-06-01,12,0,0,0
AA-AA-000-0000,157,2013-09-01,12,0,0,0
AA-AA-000-0000,157,2013-12-01,12,0,0,0
AA-AA-000-0000,157,2014-03-01,12,1,0,1
AA-AA-000-0000,157,2014-06-01,12,1,0,1
AA-AA-000-0000,157,2014-09-01,12,0,0,0
AA-AA-000-0000,157,2014-12-01,12,1,0,1
AA-AA-000-0000,157,2015-03-01,12,0,0,0
AA-AA-000-0000,157,2015-06-01,12,1,0,1
AA-AA-000-0000,157,2015-09-01,12,1,0,1
AA-AA-000-0000,157,2015-12-01,12,0,0,0
AA-AA-000-0000,157,2016-03-01,12,0,0,0
AA-AA-000-0000,157,2016-06-01,12,0,0,0
AA-AA-000-0000,157,2016-09-01,12,0,0,0
AA-AA-000-0000,157,2016-12-01,12,1,0,1
AA-AA-000-0000,157,2017-03-01,12,0,0,0
AA-AA-000-0000,157,2017-06-01,12,0,0,0
AA-AA-000-0000,157,2017-09-01,12,0,0,0
AA-AA-000-0000,157,2017-12-01,12,0,0,0
AA-AA-000-0000,157,2018-03-01,12,1,0,1
AA-AA-000-0000,157,2018-06-01,12,2,0,2
AA-AA-000-0000,157,2018-09-01,12,2,0,2
AA-AA-000-0000,157,2018-12-01,12,2,0,2
AA-AA-000-0000,157,2019-03-01,12,2,0,2
AA-AA-000-0000,157,2019-06-01,12,2,0,2
AA-AA-000-0000,157,2019-09-01,12,2,0,2
AA-AA-000-0000,157,2019-12-01,12,2,0,2
AA-AA-000-0000,158,2009-09-01,11,0,0,0
AA-AA-000-0000,158,2009-12-01,12,0,0,0
AA-AA-000-0000,158,2010-03-01,12,0,0,0
AA-AA-000-0000,158,2010-06-01,12,0,0,0
AA-AA-000-0000,158,2010-09-01,12,0,0,0
AA-AA-000-0000,158,2010-12-01,12,0,0,0
AA-AA-000-0000,158,2011-03-01,12,0,0,0
AA-AA-000-0000,158,2011-06-01,12,0,0,0
AA-AA-000-0000,158,2011-09-01,12,0,0,0
AA-AA-000-0000,158,2011-12-01,12,0,0,0
AA-AA-000-0000,158,2012-03-01,12,0,0,0
AA-AA-000-0000,158,2012-06-01,12,0,0,0
AA-AA-000-0000,158,2012-09-01,12,0,0,0
AA-AA-000-0000,158,2012-12-01,12,0,0,0
AA-AA-000-0000,158,2013-03-01,12,0,0,0
AA-AA-000-0000,158,2013-06-01,12,0,0,0
AA-AA-000-0000,158,2013-09-01,12,0,0,0
AA-AA-000-0000,158,2013-12-01,12,0,0,0
AA-AA-000-0000,158,2014-03-01,12,0,0,0
AA-AA-000-0000,158,2014-06-01,12,0,0,0
AA-AA-000-0000,158,2014-09-01,12,0,0,0
AA-AA-000-0000,158,2014-12-01,12,0,0,0
AA-AA-000-0000,158,2015-03-01,12,0,0,0
AA-AA-000-0000,158,2015-06-01,12,0,0,0
AA-AA-000-0000,158,2015-09-01,12,0,0,0
AA-AA-000-0000,158,2015-12-01,12,0,0,0
AA-AA-000-0000,158,2016-03-01,12,0,0,0
AA-AA-000-0000,158,2016-06-01,12,0,0,0
AA-AA-000-0000,158,2016-09-01,12,0,0,0
AA-AA-000-0000,158,2016-12-01,12,0,0,0
AA-AA-000-0000,158,2017-03-01,12,0,0,0
AA-AA-000-0000,158,2017-06-01,12,0,0,0
AA-AA-000-0000,158,2017-09-01,12,0,0,0
AA-AA-000-0000,158,2017-12-01,12,0,0,0
AA-AA-000-0000,158,2018-03-01,12,0,0,0
AA-AA-000-0000,158,2018-06-01,12,0,0,0
AA-AA-000-0000,158,2018-09-01,12,0,0,0
AA-AA-000-0000,158,2018-12-01,12,0,0,0
AA-AA-000-0000,158,2019-03-01,12,0,0,0
AA-AA-000-0000,158,2019-06-01,12,0,0,0
AA-AA-000-0000,158,2019-09-01,12,0,0,0
AA-AA-000-0000,158,2019-12-01,12,0,0,0
AA-AA-000-0000,159,2011-09-01,11,0,0,0
AA-AA-000-0000,159,2011-12-01,12,0,0,0
AA-AA-000-0000,159,2012-03-01,12,0,0,0
AA-AA-000-0000,159,2012-06-01,12,1,0,1
AA-AA-000-0000,159,2012-09-01,12,1,0,1
AA-AA-000-0000,159,2012-12-01,12,1,0,1
AA-AA-000-0000,159,2013-03-01,12,0,0,0
AA-AA-000-0000,159,2013-06-01,12,0,0,0
AA-AA-000-0000,159,2013-09-01,12,0,0,0
AA-AA-000-0000,159,2013-12-01,12,0,0,0
AA-AA-000-0000,159,2014-03-01,12,0,0,0
AA-AA-000-0000,159,2014-06-01,12,0,0,0
AA-AA-000-0000,159,2014-09-01,12,0,0,0
AA-AA-000-0000,159,2014-12-01,12,0,0,0
AA-AA-000-0000,159,2015-03-01,12,0,0,0
AA-AA-000-0000,159,2015-06-01,12,0,0,0
AA-AA-000-0000,159,2015-09-01,12,0,0,0
AA-AA-000-0000,159,2015-12-01,12,0,0,0
AA-AA-000-0000,159,2016-03-01,12,0,0,0
AA-AA-000-0000,159,2016-06-01,12,0,0,0
AA-AA-000-0000,159,2016-09-01,12,0,0,0
AA-AA-000-0000,159,2016-12-01,12,0,0,0
AA-AA-000-0000,159,2017-03-01,12,0,0,0
AA-AA-000-0000,159,2017-06-01,12,0,0,0
AA-AA-000-0000,159,2017-09-01,12,0,0,0
AA-AA-000-0000,159,2017-12-01,12,0,0,0
AA-AA-000-0000,159,2018-03-01,12,0,0,0
AA-AA-000-0000,159,2018-06-01,12,0,0,0
AA-AA-000-0000,159,2018-09-01,12,0,0,0
AA-AA-000-0000,159,2018-12-01,12,0,0,0
AA-AA-000-0000,159,2019-03-01,12,0,0,0
AA-AA-000-0000,159,2019-06-01,12,0,0,0
AA-AA-000-0000,159,2019-09-01,12,0,0,0
AA-AA-000-0000,159,2019-12-01,12,0,0,0
AA-AA-000-0000,16,2004-09-01,10,0,0,0
AA-AA-000-0000,16,2004-12-01,12,0,1,1
AA-AA-000-0000,16,2005-03-01,12,0,0,0
AA-AA-000-0000,16,2005-06-01,12,0,0,0
AA-AA-000-0000,16,2005-09-01,12,0,0,0
AA-AA-000-0000,16,2005-12-01,12,0,0,0
AA-AA-000-0000,16,2006-03-01,12,0,0,0
AA-AA-000-0000,16,2006-06-01,12,0,0,0
AA-AA-000-0000,16,2006-09-01,12,0,0,0
AA-AA-000-0000,16,2006-12-01,12,0,0,0
AA-AA-000-0000,16,2007-03-01,12,0,0,0
AA-AA-000-0000,16,2007-06-01,12,0,0,0
AA-AA-000-0000,16,2007-09-01,12,0,0,0
AA-AA-000-0000,16,2007-12-01,12,0,0,0
AA-AA-000-0000,16,2008-03-01,12,0,0,0
AA-AA-000-0000,16,2008-06-01,12,0,0,0
AA-AA-000-0000,16,2008-09-01,12,0,0,0
AA-AA-000-0000,16,2008-12-01,12,0,0,0
AA-AA-000-0000,16,2009-03-01,12,0,0,0
AA-AA-000-0000,16,2009-06-01,12,0,0,0
AA-AA-000-0000,16,2009-09-01,12,0,0,0
AA-AA-000-0000,16,2009-12-01,12,0,0,0
AA-AA-000-0000,16,2010-03-01,12,0,0,0
AA-AA-000-0000,16,2010-06-01,12,0,0,0
AA-AA-000-0000,16,2010-09-01,12,0,0,0
AA-AA-000-0000,16,2010-12-01,12,0,0,0
AA-AA-000-0000,16,2011-03-01,12,0,0,0
AA-AA-000-0000,16,2011-06-01,12,0,0,0
AA-AA-000-0000,16,2011-09-01,12,0,0,0
AA-AA-000-0000,16,2011-12-01,12,0,0,0
AA-AA-000-0000,16,2012-03-01,12,0,0,0
AA-AA-000-0000,16,2012-06-01,12,0,0,0
AA-AA-000-0000,16,2012-09-01,12,0,0,0
AA-AA-000-0000,16,2012-12-01,12,0,0,0
AA-AA-000-0000,16,2013-03-01,12,0,0,0
AA-AA-000-0000,16,2013-06-01,12,0,0,0
AA-AA-000-0000,16,2013-09-01,12,0,0,0
AA-AA-000-0000,16,2013-12-01,12,0,0,0
AA-AA-000-0000,16,2014-03-01,12,0,0,0
AA-AA-000-0000,16,2014-06-01,12,0,0,0
AA-AA-000-0000,16,2014-09-01,12,0,0,0
AA-AA-000-0000,16,2014-12-01,12,0,0,0
AA-AA-000-0000,16,2015-03-01,12,0,0,0
AA-AA-000-0000,16,2015-06-01,12,0,0,0
AA-AA-000-0000,16,2015-09-01,12,0,0,0
AA-AA-000-0000,16,2015-12-01,12,0,0,0
AA-AA-000-0000,16,2016-03-01,12,0,0,0
AA-AA-000-0000,16,2016-06-01,12,0,0,0
AA-AA-000-0000,16,2016-09-01,12,0,0,0
AA-AA-000-0000,16,2016-12-01,12,0,0,0
AA-AA-000-0000,16,2017-03-01,12,0,0,0
AA-AA-000-0000,16,2017-06-01,12,0,0,0
AA-AA-000-0000,16,2017-09-01,12,0,0,0
AA-AA-000-0000,16,2017-12-01,12,0,0,0
AA-AA-000-0000,16,2018-03-01,12,0,0,0
AA-AA-000-0000,16,2018-06-01,12,0,0,0
AA-AA-000-0000,16,2018-09-01,12,0,0,0
AA-AA-000-0000,16,2018-12-01,12,0,0,0
AA-AA-000-0000,16,2019-03-01,12,0,0,0
AA-AA-000-0000,16,2019-06-01,12,0,0,0
AA-AA-000-0000,16,2019-09-01,12,0,0,0
AA-AA-000-0000,16,2019-12-01,12,0,0,0
AA-AA-000-0000,160,2005-06-01,1,0,0,0
AA-AA-000-0000,160,2005-09-01,1,0,0,0
AA-AA-000-0000,160,2005-12-01,1,0,0,0
AA-AA-000-0000,160,2006-03-01,1,0,0,0
AA-AA-000-0000,160,2006-06-01,1,0,0,0
AA-AA-000-0000,160,2006-09-01,1,0,0,0
AA-AA-000-0000,160,2006-12-01,1,0,0,0
AA-AA-000-0000,160,2007-03-01,1,0,0,0
AA-AA-000-0000,160,2007-06-01,1,0,0,0
AA-AA-000-0000,160,2007-09-01,10,0,0,0
AA-AA-000-0000,160,2007-12-01,12,0,0,0
AA-AA-000-0000,160,2008-03-01,12,0,0,0
AA-AA-000-0000,160,2008-06-01,12,0,0,0
AA-AA-000-0000,160,2008-09-01,12,0,0,0
AA-AA-000-0000,160,2008-12-01,12,0,0,0
AA-AA-000-0000,160,2009-03-01,12,1,0,1
AA-AA-000-0000,160,2009-06-01,12,1,0,1
AA-AA-000-0000,160,2009-09-01,12,1,0,1
AA-AA-000-0000,160,2009-12-01,12,1,0,1
AA-AA-000-0000,160,2010-03-01,12,0,0,0
AA-AA-000-0000,160,2010-06-01,12,0,0,0
AA-AA-000-0000,160,2010-09-01,12,0,0,0
AA-AA-000-0000,160,2010-12-01,12,0,0,0
AA-AA-000-0000,160,2011-03-01,12,0,0,0
AA-AA-000-0000,160,2011-06-01,12,0,0,0
AA-AA-000-0000,160,2011-09-01,12,0,0,0
AA-AA-000-0000,160,2011-12-01,12,0,0,0
AA-AA-000-0000,160,2012-03-01,12,0,0,0
AA-AA-000-0000,160,2012-06-01,12,0,0,0
AA-AA-000-0000,160,2012-09-01,12,0,0,0
AA-AA-000-0000,160,2012-12-01,12,0,0,0
AA-AA-000-0000,160,2013-03-01,12,0,0,0
AA-AA-000-0000,160,2013-06-01,12,0,0,0
AA-AA-000-0000,160,2013-09-01,12,0,0,0
AA-AA-000-0000,160,2013-12-01,12,0,0,0
AA-AA-000-0000,160,2014-03-01,12,0,0,0
AA-AA-000-0000,160,2014-06-01,12,0,0,0
AA-AA-000-0000,160,2014-09-01,12,0,0,0
AA-AA-000-0000,160,2014-12-01,12,0,0,0
AA-AA-000-0000,160,2015-03-01,12,0,0,0
AA-AA-000-0000,160,2015-06-01,12,0,0,0
AA-AA-000-0000,160,2015-09-01,12,0,0,0
AA-AA-000-0000,160,2015-12-01,12,0,0,0
AA-AA-000-0000,160,2016-03-01,12,0,0,0
AA-AA-000-0000,160,2016-06-01,12,0,0,0
AA-AA-000-0000,160,2016-09-01,12,0,0,0
AA-AA-000-0000,160,2016-12-01,12,0,0,0
AA-AA-000-0000,160,2017-03-01,12,0,0,0
AA-AA-000-0000,160,2017-06-01,12,0,0,0
AA-AA-000-0000,160,2017-09-01,12,0,0,0
AA-AA-000-0000,160,2017-12-01,12,0,0,0
AA-AA-000-0000,160,2018-03-01,12,0,0,0
AA-AA-000-0000,160,2018-06-01,12,0,0,0
AA-AA-000-0000,160,2018-09-01,12,0,0,0
AA-AA-000-0000,160,2018-12-01,12,0,0,0
AA-AA-000-0000,160,2019-03-01,12,0,0,0
AA-AA-000-0000,160,2019-06-01,12,0,0,0
AA-AA-000-0000,160,2019-09-01,12,0,0,0
AA-AA-000-0000,160,2019-12-01,12,0,0,0
AA-AA-000-0000,161,2006-06-01,1,0,0,0
AA-AA-000-0000,161,2006-09-01,1,0,0,0
AA-AA-000-0000,161,2006-12-01,1,0,0,0
AA-AA-000-0000,161,2007-03-01,1,0,0,0
AA-AA-000-0000,161,2007-06-01,1,0,0,0
AA-AA-000-0000,161,2007-09-01,1,0,0,0
AA-AA-000-0000,161,2007-12-01,1,0,0,0
AA-AA-000-0000,161,2008-03-01,1,0,0,0
AA-AA-000-0000,161,2008-06-01,1,0,0,0
AA-AA-000-0000,161,2008-09-01,1,0,0,0
AA-AA-000-0000,161,2008-12-01,1,0,0,0
AA-AA-000-0000,161,2009-03-01,1,1,0,1
AA-AA-000-0000,161,2009-06-01,1,1,0,1
AA-AA-000-0000,161,2009-09-01,1,1,0,1
AA-AA-000-0000,161,2009-12-01,1,1,0,1
AA-AA-000-0000,161,2010-03-01,1,1,0,1
AA-AA-000-0000,161,2010-06-01,1,1,0,1
AA-AA-000-0000,161,2010-09-01,1,1,0,1
AA-AA-000-0000,161,2010-12-01,1,1,0,1
AA-AA-000-0000,161,2011-03-01,1,1,0,1
AA-AA-000-0000,161,2011-06-01,1,1,0,1
AA-AA-000-0000,161,2011-09-01,1,1,0,1
AA-AA-000-0000,161,2011-12-01,1,1,0,1
AA-AA-000-0000,161,2012-03-01,1,1,0,1
AA-AA-000-0000,161,2012-06-01,1,1,0,1
AA-AA-000-0000,161,2012-09-01,1,1,0,1
AA-AA-000-0000,161,2012-12-01,1,1,0,1
AA-AA-000-0000,161,2013-03-01,1,1,0,1
AA-AA-000-0000,161,2013-06-01,11,1,0,1
AA-AA-000-0000,161,2013-09-01,12,0,0,0
AA-AA-000-0000,161,2013-12-01,12,0,0,0
AA-AA-000-0000,161,2014-03-01,12,0,0,0
AA-AA-000-0000,161,2014-06-01,12,0,0,0
AA-AA-000-0000,161,2014-09-01,12,0,0,0
AA-AA-000-0000,161,2014-12-01,12,0,1,1
AA-AA-000-0000,161,2015-03-01,12,0,1,1
AA-AA-000-0000,161,2015-06-01,12,0,1,1
AA-AA-000-0000,161,2015-09-01,12,0,1,1
AA-AA-000-0000,161,2015-12-01,12,0,1,1
AA-AA-000-0000,161,2016-03-01,12,0,1,1
AA-AA-000-0000,161,2016-06-01,12,0,1,1
AA-AA-000-0000,161,2016-09-01,12,0,1,1
AA-AA-000-0000,161,2016-12-01,12,0,1,1
AA-AA-000-0000,161,2017-03-01,12,0,1,1
AA-AA-000-0000,161,2017-06-01,12,1,1,2
AA-AA-000-0000,161,2017-09-01,12,0,1,1
AA-AA-000-0000,161,2017-12-01,12,0,1,1
AA-AA-000-0000,161,2018-03-01,12,0,1,1
AA-AA-000-0000,161,2018-06-01,12,0,1,1
AA-AA-000-0000,161,2018-09-01,12,0,1,1
AA-AA-000-0000,161,2018-12-01,12,0,1,1
AA-AA-000-0000,161,2019-03-01,12,0,1,1
AA-AA-000-0000,161,2019-06-01,12,0,1,1
AA-AA-000-0000,161,2019-09-01,12,0,1,1
AA-AA-000-0000,161,2019-12-01,12,0,1,1
AA-AA-000-0000,162,2007-12-01,12,0,0,0
AA-AA-000-0000,162,2008-03-01,12,0,0,0
AA-AA-000-0000,162,2008-06-01,12,0,0,0
AA-AA-000-0000,162,2008-09-01,12,0,0,0
AA-AA-000-0000,162,2008-12-01,12,0,0,0
AA-AA-000-0000,162,2009-03-01,12,0,0,0
AA-AA-000-0000,162,2009-06-01,12,0,0,0
AA-AA-000-0000,162,2009-09-01,12,0,0,0
AA-AA-000-0000,162,2009-12-01,12,0,0,0
AA-AA-000-0000,162,2010-03-01,12,0,0,0
AA-AA-000-0000,162,2010-06-01,12,0,0,0
AA-AA-000-0000,162,2010-09-01,12,0,0,0
AA-AA-000-0000,162,2010-12-01,12,0,0,0
AA-AA-000-0000,162,2011-03-01,12,0,0,0
AA-AA-000-0000,162,2011-06-01,12,0,0,0
AA-AA-000-0000,162,2011-09-01,12,0,0,0
AA-AA-000-0000,162,2011-12-01,12,0,0,0
AA-AA-000-0000,162,2012-03-01,12,0,0,0
AA-AA-000-0000,162,2012-06-01,12,0,0,0
AA-AA-000-0000,162,2012-09-01,12,0,0,0
AA-AA-000-0000,162,2012-12-01,12,0,0,0
AA-AA-000-0000,162,2013-03-01,12,0,0,0
AA-AA-000-0000,162,2013-06-01,12,0,0,0
AA-AA-000-0000,162,2013-09-01,12,0,0,0
AA-AA-000-0000,162,2013-12-01,12,0,0,0
AA-AA-000-0000,162,2014-03-01,12,0,0,0
AA-AA-000-0000,162,2014-06-01,12,0,0,0
AA-AA-000-0000,162,2014-09-01,12,0,0,0
AA-AA-000-0000,162,2014-12-01,12,0,0,0
AA-AA-000-0000,162,2015-03-01,12,0,0,0
AA-AA-000-0000,162,2015-06-01,12,0,0,0
AA-AA-000-0000,162,2015-09-01,12,0,0,0
AA-AA-000-0000,162,2015-12-01,12,0,0,0
AA-AA-000-0000,162,2016-03-01,12,0,0,0
AA-AA-000-0000,162,2016-06-01,12,0,0,0
AA-AA-000-0000,162,2016-09-01,12,0,0,0
AA-AA-000-0000,162,2016-12-01,12,1,0,1
AA-AA-000-0000,162,2017-03-01,12,0,0,0
AA-AA-000-0000,162,2017-06-01,12,0,0,0
AA-AA-000-0000,162,2017-09-01,12,0,0,0
AA-AA-000-0000,162,2017-12-01,12,0,0,0
AA-AA-000-0000,162,2018-03-01,12,0,0,0
AA-AA-000-0000,162,2018-06-01,12,1,0,1
