StudyID,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,kri0010,46,13,195,0.066666667,1.718795947,0,2023-05-01
AA-AA-000-0000,kri0010,9,24,389,0.061696658,1.933210946,0,2023-05-01
AA-AA-000-0000,kri0010,159,9,149,0.060402685,1.116791336,0,2023-05-01
AA-AA-000-0000,kri0010,100,21,357,0.058823529,1.578179763,0,2023-05-01
AA-AA-000-0000,kri0010,25,29,507,0.057199211,1.696255567,0,2023-05-01
AA-AA-000-0000,kri0010,154,8,140,0.057142857,0.887993108,0,2023-05-01
AA-AA-000-0000,kri0010,41,21,371,0.056603774,1.39317559,0,2023-05-01
AA-AA-000-0000,kri0010,18,20,357,0.056022409,1.311232289,0,2023-05-01
AA-AA-000-0000,kri0010,119,21,375,0.056,1.341693318,0,2023-05-01
AA-AA-000-0000,kri0010,28,35,630,0.055555556,1.682767086,0,2023-05-01
AA-AA-000-0000,kri0010,12,10,181,0.055248619,0.881143902,0,2023-05-01
AA-AA-000-0000,kri0010,142,39,714,0.054621849,1.665602118,0,2023-05-01
AA-AA-000-0000,kri0010,186,48,887,0.054114994,1.780314433,0,2023-05-01
AA-AA-000-0000,kri0010,110,10,185,0.054054054,0.808875863,0,2023-05-01
AA-AA-000-0000,kri0010,183,20,380,0.052631579,1.019417651,0,2023-05-01
AA-AA-000-0000,kri0010,148,19,362,0.052486188,0.981028153,0,2023-05-01
AA-AA-000-0000,kri0010,59,74,1415,0.05229682,1.903640786,0,2023-05-01
AA-AA-000-0000,kri0010,184,45,863,0.052143685,1.463971517,0,2023-05-01
AA-AA-000-0000,kri0010,129,19,371,0.051212938,0.869451002,0,2023-05-01
AA-AA-000-0000,kri0010,116,23,456,0.050438596,0.880517387,0,2023-05-01
AA-AA-000-0000,kri0010,103,38,754,0.050397878,1.126607564,0,2023-05-01
AA-AA-000-0000,kri0010,133,47,936,0.050213675,1.226810059,0,2023-05-01
AA-AA-000-0000,kri0010,107,27,538,0.050185874,0.926849394,0,2023-05-01
AA-AA-000-0000,kri0010,26,55,1111,0.04950495,1.217434407,0,2023-05-01
AA-AA-000-0000,kri0010,177,46,932,0.049356223,1.092154315,0,2023-05-01
AA-AA-000-0000,kri0010,60,28,569,0.049209139,0.835663505,0,2023-05-01
AA-AA-000-0000,kri0010,115,23,470,0.04893617,0.729645362,0,2023-05-01
AA-AA-000-0000,kri0010,52,16,327,0.048929664,0.608013307,0,2023-05-01
AA-AA-000-0000,kri0010,126,9,185,0.048648649,0.438046547,0,2023-05-01
AA-AA-000-0000,kri0010,138,55,1143,0.048118985,0.99850374,0,2023-05-01
AA-AA-000-0000,kri0010,27,36,755,0.047682119,0.750976091,0,2023-05-01
AA-AA-000-0000,kri0010,179,37,778,0.047557841,0.744844775,0,2023-05-01
AA-AA-000-0000,kri0010,181,26,547,0.047531993,0.621504337,0,2023-05-01
AA-AA-000-0000,kri0010,164,61,1284,0.047507788,0.947835995,0,2023-05-01
AA-AA-000-0000,kri0010,120,27,570,0.047368421,0.614738922,0,2023-05-01
AA-AA-000-0000,kri0010,29,58,1225,0.047346939,0.897407952,0,2023-05-01
AA-AA-000-0000,kri0010,134,53,1124,0.047153025,0.826826263,0,2023-05-01
AA-AA-000-0000,kri0010,40,19,403,0.047146402,0.494418804,0,2023-05-01
AA-AA-000-0000,kri0010,10,160,3397,0.047100383,1.421928704,0,2023-05-01
AA-AA-000-0000,kri0010,161,30,639,0.046948357,0.597325963,0,2023-05-01
AA-AA-000-0000,kri0010,124,33,705,0.046808511,0.608687313,0,2023-05-01
AA-AA-000-0000,kri0010,30,63,1347,0.046770601,0.834345539,0,2023-05-01
AA-AA-000-0000,kri0010,166,161,3444,0.046747967,1.327416779,0,2023-05-01
AA-AA-000-0000,kri0010,44,36,776,0.046391753,0.580045951,0,2023-05-01
AA-AA-000-0000,kri0010,150,18,389,0.046272494,0.398818777,0,2023-05-01
AA-AA-000-0000,kri0010,54,147,3202,0.045908807,1.040424954,0,2023-05-01
AA-AA-000-0000,kri0010,163,26,570,0.045614035,0.403476383,0,2023-05-01
AA-AA-000-0000,kri0010,113,66,1449,0.045548654,0.630749057,0,2023-05-01
AA-AA-000-0000,kri0010,175,8,176,0.045454545,0.21352866,0,2023-05-01
AA-AA-000-0000,kri0010,162,16,352,0.045454545,0.301975127,0,2023-05-01
AA-AA-000-0000,kri0010,105,25,551,0.045372051,0.368044901,0,2023-05-01
AA-AA-000-0000,kri0010,109,35,772,0.045336788,0.430704059,0,2023-05-01
AA-AA-000-0000,kri0010,31,9,199,0.045226131,0.210800402,0,2023-05-01
AA-AA-000-0000,kri0010,104,71,1577,0.045022194,0.552570021,0,2023-05-01
AA-AA-000-0000,kri0010,56,203,4533,0.044782705,0.855509822,0,2023-05-01
AA-AA-000-0000,kri0010,173,222,4970,0.044668008,0.85501463,0,2023-05-01
AA-AA-000-0000,kri0010,141,101,2262,0.044650752,0.572682176,0,2023-05-01
AA-AA-000-0000,kri0010,92,119,2681,0.044386423,0.55443799,0,2023-05-01
AA-AA-000-0000,kri0010,155,83,1872,0.044337607,0.452641768,0,2023-05-01
AA-AA-000-0000,kri0010,187,41,926,0.044276458,0.308966282,0,2023-05-01
AA-AA-000-0000,kri0010,122,75,1695,0.044247788,0.412060073,0,2023-05-01
AA-AA-000-0000,kri0010,4,72,1628,0.044226044,0.399408993,0,2023-05-01
AA-AA-000-0000,kri0010,51,86,1945,0.044215938,0.434318538,0,2023-05-01
AA-AA-000-0000,kri0010,8,194,4401,0.044080891,0.608129503,0,2023-05-01
AA-AA-000-0000,kri0010,140,541,12284,0.044041029,0.993708382,0,2023-05-01
AA-AA-000-0000,kri0010,5,337,7815,0.043122201,0.382905912,0,2023-05-01
AA-AA-000-0000,kri0010,147,40,931,0.042964554,0.107899123,0,2023-05-01
AA-AA-000-0000,kri0010,96,31,722,0.042936288,0.091188416,0,2023-05-01
AA-AA-000-0000,kri0010,188,23,538,0.042750929,0.057030621,0,2023-05-01
AA-AA-000-0000,kri0010,160,56,1312,0.042682927,0.076636515,0,2023-05-01
AA-AA-000-0000,kri0010,13,53,1243,0.042638777,0.066743121,0,2023-05-01
AA-AA-000-0000,kri0010,82,15,352,0.042613636,0.033138405,0,2023-05-01
AA-AA-000-0000,kri0010,143,216,5080,0.042519685,0.09211531,0,2023-05-01
AA-AA-000-0000,kri0010,43,246,5837,0.042144937,-0.045668396,0,2023-05-01
AA-AA-000-0000,kri0010,118,135,3206,0.042108546,-0.044238507,0,2023-05-01
AA-AA-000-0000,kri0010,36,8,190,0.042105263,-0.01099777,0,2023-05-01
AA-AA-000-0000,kri0010,80,42,998,0.042084168,-0.028566622,0,2023-05-01
AA-AA-000-0000,kri0010,98,15,357,0.042016807,-0.02350508,0,2023-05-01
AA-AA-000-0000,kri0010,131,52,1241,0.041901692,-0.064278045,0,2023-05-01
AA-AA-000-0000,kri0010,35,38,907,0.041896362,-0.05576133,0,2023-05-01
AA-AA-000-0000,kri0010,190,53,1266,0.041864139,-0.071661691,0,2023-05-01
AA-AA-000-0000,kri0010,152,50,1196,0.04180602,-0.079790143,0,2023-05-01
AA-AA-000-0000,kri0010,139,445,10649,0.041787961,-0.24748775,0,2023-05-01
AA-AA-000-0000,kri0010,149,67,1608,0.041666667,-0.120703254,0,2023-05-01
AA-AA-000-0000,kri0010,76,92,2211,0.041610131,-0.154945468,0,2023-05-01
AA-AA-000-0000,kri0010,62,246,5963,0.041254402,-0.393010093,0,2023-05-01
AA-AA-000-0000,kri0010,69,92,2239,0.041089772,-0.280114455,0,2023-05-01
AA-AA-000-0000,kri0010,34,61,1490,0.040939597,-0.25774629,0,2023-05-01
AA-AA-000-0000,kri0010,39,30,733,0.040927694,-0.18240579,0,2023-05-01
AA-AA-000-0000,kri0010,189,219,5354,0.040903997,-0.501721848,0,2023-05-01
AA-AA-000-0000,kri0010,70,22,538,0.040892193,-0.160424072,0,2023-05-01
AA-AA-000-0000,kri0010,47,24,587,0.04088586,-0.168344362,0,2023-05-01
AA-AA-000-0000,kri0010,137,56,1374,0.040756914,-0.281664757,0,2023-05-01
AA-AA-000-0000,kri0010,83,48,1184,0.040540541,-0.299018462,0,2023-05-01
AA-AA-000-0000,kri0010,7,72,1781,0.040426727,-0.390962803,0,2023-05-01
AA-AA-000-0000,kri0010,172,213,5271,0.040409789,-0.678791565,0,2023-05-01
AA-AA-000-0000,kri0010,127,36,894,0.040268456,-0.300863844,0,2023-05-01
AA-AA-000-0000,kri0010,157,53,1324,0.040030211,-0.409863129,0,2023-05-01
AA-AA-000-0000,kri0010,63,76,1900,0.04,-0.497631034,0,2023-05-01
AA-AA-000-0000,kri0010,19,22,552,0.039855072,-0.285399934,0,2023-05-01
AA-AA-000-0000,kri0010,20,7,176,0.039772727,-0.166663879,0,2023-05-01
AA-AA-000-0000,kri0010,102,23,579,0.039723661,-0.308245402,0,2023-05-01
AA-AA-000-0000,kri0010,23,38,958,0.039665971,-0.405503504,0,2023-05-01
AA-AA-000-0000,kri0010,153,32,808,0.03960396,-0.381297321,0,2023-05-01
AA-AA-000-0000,kri0010,89,39,987,0.039513678,-0.435727603,0,2023-05-01
AA-AA-000-0000,kri0010,68,28,709,0.039492243,-0.372179057,0,2023-05-01
AA-AA-000-0000,kri0010,16,15,380,0.039473684,-0.274295906,0,2023-05-01
AA-AA-000-0000,kri0010,106,24,609,0.039408867,-0.355313009,0,2023-05-01
AA-AA-000-0000,kri0010,67,75,1908,0.039308176,-0.65109853,0,2023-05-01
AA-AA-000-0000,kri0010,101,22,560,0.039285714,-0.355418439,0,2023-05-01
AA-AA-000-0000,kri0010,71,73,1870,0.039037433,-0.70363468,0,2023-05-01
AA-AA-000-0000,kri0010,170,195,5006,0.038953256,-1.181295809,0,2023-05-01
AA-AA-000-0000,kri0010,53,20,516,0.03875969,-0.401438501,0,2023-05-01
AA-AA-000-0000,kri0010,73,28,724,0.038674033,-0.487139106,0,2023-05-01
AA-AA-000-0000,kri0010,32,21,543,0.038674033,-0.421874841,0,2023-05-01
AA-AA-000-0000,kri0010,33,7,181,0.038674033,-0.243569553,0,2023-05-01
AA-AA-000-0000,kri0010,78,7,181,0.038674033,-0.243569553,0,2023-05-01
AA-AA-000-0000,kri0010,86,151,3905,0.038668374,-1.133126573,0,2023-05-01
AA-AA-000-0000,kri0010,135,36,941,0.038257173,-0.61986282,0,2023-05-01
AA-AA-000-0000,kri0010,58,139,3640,0.038186813,-1.240545054,0,2023-05-01
AA-AA-000-0000,kri0010,94,249,6523,0.03817262,-1.66646023,0,2023-05-01
AA-AA-000-0000,kri0010,45,7,185,0.037837838,-0.303612083,0,2023-05-01
AA-AA-000-0000,kri0010,136,15,397,0.037783375,-0.450236131,0,2023-05-01
AA-AA-000-0000,kri0010,17,86,2282,0.03768624,-1.102855169,0,2023-05-01
AA-AA-000-0000,kri0010,167,100,2658,0.037622272,-1.206883963,0,2023-05-01
AA-AA-000-0000,kri0010,11,62,1669,0.037147993,-1.054077322,0,2023-05-01
AA-AA-000-0000,kri0010,128,30,808,0.037128713,-0.736179539,0,2023-05-01
AA-AA-000-0000,kri0010,50,58,1569,0.036966221,-1.058327567,0,2023-05-01
AA-AA-000-0000,kri0010,146,51,1382,0.036903039,-1.005106209,0,2023-05-01
AA-AA-000-0000,kri0010,77,112,3040,0.036842105,-1.507660885,0,2023-05-01
AA-AA-000-0000,kri0010,87,7,190,0.036842105,-0.376915221,0,2023-05-01
AA-AA-000-0000,kri0010,111,14,384,0.036458333,-0.573768129,0,2023-05-01
AA-AA-000-0000,kri0010,49,26,714,0.036414566,-0.788282679,0,2023-05-01
AA-AA-000-0000,kri0010,121,40,1101,0.036330609,-0.992924577,0,2023-05-01
AA-AA-000-0000,kri0010,91,109,3002,0.036309127,-1.645498814,0,2023-05-01
AA-AA-000-0000,kri0010,85,87,2432,0.035773026,-1.614413187,0,2023-05-01
AA-AA-000-0000,kri0010,75,66,1850,0.035675676,-1.429171811,0,2023-05-01
AA-AA-000-0000,kri0010,176,32,900,0.035555556,-1.015003033,0,2023-05-01
AA-AA-000-0000,kri0010,6,6,172,0.034883721,-0.48816261,0,2023-05-01
AA-AA-000-0000,kri0010,81,19,561,0.033868093,-1.002952793,0,2023-05-01
AA-AA-000-0000,kri0010,84,18,533,0.033771107,-0.988896891,0,2023-05-01
AA-AA-000-0000,kri0010,182,9,267,0.033707865,-0.705123535,0,2023-05-01
AA-AA-000-0000,kri0010,174,33,986,0.03346856,-1.392928282,0,2023-05-01
AA-AA-000-0000,kri0010,156,55,1648,0.033373786,-1.820219697,0,2023-05-01
AA-AA-000-0000,kri0010,22,30,900,0.033333333,-1.351257966,0,2023-05-01
AA-AA-000-0000,kri0010,185,14,420,0.033333333,-0.923084923,0,2023-05-01
AA-AA-000-0000,kri0010,117,6,181,0.033149171,-0.618474038,0,2023-05-01
AA-AA-000-0000,kri0010,171,6,181,0.033149171,-0.618474038,0,2023-05-01
AA-AA-000-0000,kri0010,151,19,574,0.033101045,-1.107198013,0,2023-05-01
AA-AA-000-0000,kri0010,38,6,185,0.032432432,-0.674441398,0,2023-05-01
AA-AA-000-0000,kri0010,114,40,1249,0.03202562,-1.824941709,0,2023-05-01
AA-AA-000-0000,kri0010,66,6,190,0.031578947,-0.742832673,0,2023-05-01
AA-AA-000-0000,kri0010,144,22,704,0.03125,-1.473905373,0,2023-05-01
AA-AA-000-0000,kri0010,65,6,194,0.030927835,-0.796353401,0,2023-05-01
AA-AA-000-0000,kri0010,3,10,330,0.03030303,-1.095880704,0,2023-05-01
AA-AA-000-0000,kri0010,112,12,398,0.030150754,-1.218827524,0,2023-05-01
AA-AA-000-0000,kri0010,168,12,403,0.029776675,-1.264336581,0,2023-05-01
AA-AA-000-0000,kri0010,99,5,176,0.028409091,-0.927048956,0,2023-05-01
AA-AA-000-0000,kri0010,123,5,181,0.027624309,-0.993378523,0,2023-05-01
AA-AA-000-0000,kri0010,42,5,181,0.027624309,-0.993378523,0,2023-05-01
AA-AA-000-0000,kri0010,178,10,366,0.027322404,-1.441721689,0,2023-05-01
AA-AA-000-0000,kri0010,180,5,185,0.027027027,-1.045270713,0,2023-05-01
AA-AA-000-0000,kri0010,132,4,181,0.022099448,-1.368283008,0,2023-05-01
AA-AA-000-0000,kri0010,55,4,181,0.022099448,-1.368283008,0,2023-05-01
AA-AA-000-0000,kri0010,72,4,181,0.022099448,-1.368283008,0,2023-05-01
AA-AA-000-0000,kri0010,14,4,185,0.021621622,-1.416100029,0,2023-05-01
AA-AA-000-0000,kri0010,165,2,140,0.014285714,-1.669692478,0,2023-05-01
AA-AA-000-0000,kri0011,132,53,2119,0.025011798,6.689091679,2,2023-05-01
AA-AA-000-0000,kri0011,171,35,2037,0.017182131,3.899181115,2,2023-05-01
AA-AA-000-0000,kri0011,179,80,7421,0.010780218,3.292272733,2,2023-05-01
AA-AA-000-0000,kri0011,189,418,48953,0.008538803,4.723929158,2,2023-05-01
AA-AA-000-0000,kri0011,166,241,31897,0.007555569,2.491759549,1,2023-05-01
AA-AA-000-0000,kri0011,123,16,1586,0.010088272,1.314639509,0,2023-05-01
AA-AA-000-0000,kri0011,6,15,1509,0.009940358,1.239091388,0,2023-05-01
AA-AA-000-0000,kri0011,178,30,3331,0.009006304,1.435297471,0,2023-05-01
AA-AA-000-0000,kri0011,14,14,1581,0.008855155,0.943601733,0,2023-05-01
AA-AA-000-0000,kri0011,19,44,4999,0.00880176,1.649484616,0,2023-05-01
AA-AA-000-0000,kri0011,36,14,1622,0.008631319,0.887921385,0,2023-05-01
AA-AA-000-0000,kri0011,111,29,3444,0.008420441,1.200713104,0,2023-05-01
AA-AA-000-0000,kri0011,73,55,6672,0.008243405,1.562409345,0,2023-05-01
AA-AA-000-0000,kri0011,114,92,11317,0.008129363,1.94355565,0,2023-05-01
AA-AA-000-0000,kri0011,12,13,1627,0.007990166,0.694677068,0,2023-05-01
AA-AA-000-0000,kri0011,78,12,1586,0.007566204,0.558813402,0,2023-05-01
AA-AA-000-0000,kri0011,154,9,1196,0.007525084,0.47456569,0,2023-05-01
AA-AA-000-0000,kri0011,165,9,1196,0.007525084,0.47456569,0,2023-05-01
AA-AA-000-0000,kri0011,120,39,5235,0.007449857,0.951903881,0,2023-05-01
AA-AA-000-0000,kri0011,168,26,3521,0.007384266,0.751382472,0,2023-05-01
AA-AA-000-0000,kri0011,72,12,1627,0.007375538,0.508116562,0,2023-05-01
AA-AA-000-0000,kri0011,39,48,6544,0.007334963,0.994340478,0,2023-05-01
AA-AA-000-0000,kri0011,59,90,12616,0.007133798,1.210590043,0,2023-05-01
AA-AA-000-0000,kri0011,158,11,1545,0.007119741,0.419485514,0,2023-05-01
AA-AA-000-0000,kri0011,42,11,1545,0.007119741,0.419485514,0,2023-05-01
AA-AA-000-0000,kri0011,70,32,4594,0.006965607,0.644734304,0,2023-05-01
AA-AA-000-0000,kri0011,25,32,4614,0.006935414,0.630702733,0,2023-05-01
AA-AA-000-0000,kri0011,30,83,12077,0.006872568,0.968415887,0,2023-05-01
AA-AA-000-0000,kri0011,133,55,8115,0.006777572,0.729432263,0,2023-05-01
AA-AA-000-0000,kri0011,22,52,7725,0.006731392,0.681144618,0,2023-05-01
AA-AA-000-0000,kri0011,27,43,6570,0.006544901,0.514413204,0,2023-05-01
AA-AA-000-0000,kri0011,7,103,15865,0.006492279,0.74949547,0,2023-05-01
AA-AA-000-0000,kri0011,32,30,4635,0.006472492,0.394973772,0,2023-05-01
AA-AA-000-0000,kri0011,150,22,3403,0.006464884,0.335094542,0,2023-05-01
AA-AA-000-0000,kri0011,116,25,3896,0.006416838,0.335979404,0,2023-05-01
AA-AA-000-0000,kri0011,38,10,1581,0.006325111,0.186581399,0,2023-05-01
AA-AA-000-0000,kri0011,55,10,1586,0.00630517,0.180900348,0,2023-05-01
AA-AA-000-0000,kri0011,107,29,4635,0.006256742,0.284441621,0,2023-05-01
AA-AA-000-0000,kri0011,156,88,14080,0.00625,0.489737596,0,2023-05-01
AA-AA-000-0000,kri0011,161,34,5451,0.006237388,0.297712215,0,2023-05-01
AA-AA-000-0000,kri0011,142,38,6098,0.006231551,0.311455603,0,2023-05-01
AA-AA-000-0000,kri0011,170,277,44464,0.006229759,0.838176548,0,2023-05-01
AA-AA-000-0000,kri0011,89,55,8833,0.00622665,0.371382792,0,2023-05-01
AA-AA-000-0000,kri0011,151,32,5148,0.006216006,0.277775239,0,2023-05-01
AA-AA-000-0000,kri0011,85,129,20784,0.006206697,0.54803565,0,2023-05-01
AA-AA-000-0000,kri0011,190,69,11138,0.006195008,0.391904491,0,2023-05-01
AA-AA-000-0000,kri0011,96,38,6170,0.006158833,0.270305626,0,2023-05-01
AA-AA-000-0000,kri0011,50,85,13848,0.00613807,0.386568266,0,2023-05-01
AA-AA-000-0000,kri0011,28,36,5866,0.006137061,0.251014188,0,2023-05-01
AA-AA-000-0000,kri0011,185,22,3588,0.00613155,0.193830693,0,2023-05-01
AA-AA-000-0000,kri0011,157,70,11431,0.006123699,0.339653525,0,2023-05-01
AA-AA-000-0000,kri0011,92,141,23098,0.006104425,0.460772305,0,2023-05-01
AA-AA-000-0000,kri0011,118,170,28030,0.00606493,0.457829807,0,2023-05-01
AA-AA-000-0000,kri0011,121,57,9409,0.00605803,0.260218199,0,2023-05-01
AA-AA-000-0000,kri0011,4,86,14228,0.006044419,0.307774582,0,2023-05-01
AA-AA-000-0000,kri0011,13,64,10615,0.006029204,0.254043625,0,2023-05-01
AA-AA-000-0000,kri0011,82,18,3008,0.005984043,0.116595531,0,2023-05-01
AA-AA-000-0000,kri0011,130,27,4527,0.005964215,0.132997863,0,2023-05-01
AA-AA-000-0000,kri0011,186,49,8227,0.005955999,0.173683747,0,2023-05-01
AA-AA-000-0000,kri0011,9,20,3362,0.00594884,0.107905742,0,2023-05-01
AA-AA-000-0000,kri0011,83,61,10276,0.005936162,0.178979264,0,2023-05-01
AA-AA-000-0000,kri0011,54,167,28158,0.005930819,0.289525855,0,2023-05-01
AA-AA-000-0000,kri0011,84,27,4553,0.005930156,0.116085407,0,2023-05-01
AA-AA-000-0000,kri0011,98,18,3049,0.005903575,0.083951537,0,2023-05-01
AA-AA-000-0000,kri0011,139,549,93180,0.005891822,0.437102976,0,2023-05-01
AA-AA-000-0000,kri0011,147,48,8156,0.005885238,0.12484385,0,2023-05-01
AA-AA-000-0000,kri0011,167,135,22944,0.005883891,0.207858481,0,2023-05-01
AA-AA-000-0000,kri0011,91,155,26454,0.005859227,0.193005083,0,2023-05-01
AA-AA-000-0000,kri0011,41,19,3249,0.005847953,0.062803287,0,2023-05-01
AA-AA-000-0000,kri0011,17,117,20146,0.005807604,0.113291382,0,2023-05-01
AA-AA-000-0000,kri0011,184,43,7412,0.005801403,0.064700334,0,2023-05-01
AA-AA-000-0000,kri0011,155,96,16558,0.005797802,0.093216268,0,2023-05-01
AA-AA-000-0000,kri0011,5,392,67682,0.005791791,0.176695102,0,2023-05-01
AA-AA-000-0000,kri0011,8,225,39085,0.005756684,0.082045447,0,2023-05-01
AA-AA-000-0000,kri0011,97,45,7838,0.005741261,0.026465602,0,2023-05-01
AA-AA-000-0000,kri0011,174,49,8541,0.005737033,0.024687033,0,2023-05-01
AA-AA-000-0000,kri0011,86,195,34210,0.005700088,-0.002014932,0,2023-05-01
AA-AA-000-0000,kri0011,138,57,10009,0.005694875,-0.005014552,0,2023-05-01
AA-AA-000-0000,kri0011,180,9,1581,0.0056926,-0.002673685,0,2023-05-01
AA-AA-000-0000,kri0011,122,84,14762,0.005690286,-0.010285353,0,2023-05-01
AA-AA-000-0000,kri0011,40,20,3521,0.005680204,-0.009524786,0,2023-05-01
AA-AA-000-0000,kri0011,160,64,11282,0.005672753,-0.023005525,0,2023-05-01
AA-AA-000-0000,kri0011,113,70,12381,0.005653824,-0.039949329,0,2023-05-01
AA-AA-000-0000,kri0011,23,47,8346,0.00563144,-0.048188197,0,2023-05-01
AA-AA-000-0000,kri0011,143,246,43917,0.005601476,-0.157793712,0,2023-05-01
AA-AA-000-0000,kri0011,3,16,2859,0.005596362,-0.042317971,0,2023-05-01
AA-AA-000-0000,kri0011,18,17,3049,0.005575599,-0.052329295,0,2023-05-01
AA-AA-000-0000,kri0011,140,593,106359,0.005575457,-0.309415588,0,2023-05-01
AA-AA-000-0000,kri0011,181,26,4671,0.00556626,-0.069572476,0,2023-05-01
AA-AA-000-0000,kri0011,67,91,16374,0.005557591,-0.138606832,0,2023-05-01
AA-AA-000-0000,kri0011,117,9,1627,0.005531653,-0.051564958,0,2023-05-01
AA-AA-000-0000,kri0011,76,106,19207,0.005518821,-0.190552797,0,2023-05-01
AA-AA-000-0000,kri0011,62,282,51140,0.005514275,-0.31866971,0,2023-05-01
AA-AA-000-0000,kri0011,77,144,26132,0.005510485,-0.23240591,0,2023-05-01
AA-AA-000-0000,kri0011,43,280,50825,0.0055091,-0.326465585,0,2023-05-01
AA-AA-000-0000,kri0011,144,33,6016,0.005485372,-0.126167882,0,2023-05-01
AA-AA-000-0000,kri0011,134,53,9686,0.005471815,-0.170131699,0,2023-05-01
AA-AA-000-0000,kri0011,173,236,43377,0.005440671,-0.408843846,0,2023-05-01
AA-AA-000-0000,kri0011,58,175,32228,0.005430061,-0.36674085,0,2023-05-01
AA-AA-000-0000,kri0011,109,36,6637,0.005424137,-0.170060187,0,2023-05-01
AA-AA-000-0000,kri0011,52,16,2951,0.005421891,-0.114315297,0,2023-05-01
AA-AA-000-0000,kri0011,46,9,1663,0.005411906,-0.088879564,0,2023-05-01
AA-AA-000-0000,kri0011,71,87,16097,0.005404734,-0.283368876,0,2023-05-01
AA-AA-000-0000,kri0011,60,26,4861,0.005348694,-0.185121211,0,2023-05-01
AA-AA-000-0000,kri0011,94,301,56400,0.005336879,-0.6516829,0,2023-05-01
AA-AA-000-0000,kri0011,99,8,1504,0.005319149,-0.111593752,0,2023-05-01
AA-AA-000-0000,kri0011,141,103,19449,0.005295902,-0.425692196,0,2023-05-01
AA-AA-000-0000,kri0011,182,12,2279,0.005265467,-0.156653436,0,2023-05-01
AA-AA-000-0000,kri0011,176,41,7807,0.005251697,-0.299096881,0,2023-05-01
AA-AA-000-0000,kri0011,26,50,9532,0.005245489,-0.335053856,0,2023-05-01
AA-AA-000-0000,kri0011,61,135,25814,0.00522972,-0.5704439,0,2023-05-01
AA-AA-000-0000,kri0011,11,76,14577,0.005213693,-0.443228067,0,2023-05-01
AA-AA-000-0000,kri0011,69,102,19607,0.005202224,-0.526127231,0,2023-05-01
AA-AA-000-0000,kri0011,131,55,10605,0.005186233,-0.399329173,0,2023-05-01
AA-AA-000-0000,kri0011,124,32,6185,0.005173808,-0.312315319,0,2023-05-01
AA-AA-000-0000,kri0011,137,62,12103,0.005122697,-0.47920068,0,2023-05-01
AA-AA-000-0000,kri0011,112,18,3521,0.005112184,-0.263160539,0,2023-05-01
AA-AA-000-0000,kri0011,63,87,17040,0.005105634,-0.585359686,0,2023-05-01
AA-AA-000-0000,kri0011,64,31,6098,0.005083634,-0.363100101,0,2023-05-01
AA-AA-000-0000,kri0011,45,8,1581,0.005060089,-0.191928768,0,2023-05-01
AA-AA-000-0000,kri0011,80,43,8526,0.005043397,-0.457302505,0,2023-05-01
AA-AA-000-0000,kri0011,81,24,4789,0.005011485,-0.359349394,0,2023-05-01
AA-AA-000-0000,kri0011,183,17,3408,0.004988263,-0.313342089,0,2023-05-01
AA-AA-000-0000,kri0011,102,25,5025,0.004975124,-0.387493058,0,2023-05-01
AA-AA-000-0000,kri0011,29,52,10543,0.004932182,-0.594457997,0,2023-05-01
AA-AA-000-0000,kri0011,100,15,3049,0.004919646,-0.32489096,0,2023-05-01
AA-AA-000-0000,kri0011,164,54,11087,0.004870569,-0.658421324,0,2023-05-01
AA-AA-000-0000,kri0011,57,15,3090,0.004854369,-0.354373688,0,2023-05-01
AA-AA-000-0000,kri0011,65,8,1658,0.00482509,-0.268553223,0,2023-05-01
AA-AA-000-0000,kri0011,104,65,13510,0.004811251,-0.778699592,0,2023-05-01
AA-AA-000-0000,kri0011,188,22,4594,0.004788855,-0.465508568,0,2023-05-01
AA-AA-000-0000,kri0011,10,139,29058,0.004783536,-1.177574933,0,2023-05-01
AA-AA-000-0000,kri0011,56,187,39205,0.0047698,-1.388279483,0,2023-05-01
AA-AA-000-0000,kri0011,115,19,4014,0.004733433,-0.461555002,0,2023-05-01
AA-AA-000-0000,kri0011,159,6,1273,0.004713276,-0.265337571,0,2023-05-01
AA-AA-000-0000,kri0011,119,15,3203,0.00468311,-0.433731879,0,2023-05-01
AA-AA-000-0000,kri0011,44,31,6632,0.004674306,-0.629510543,0,2023-05-01
AA-AA-000-0000,kri0011,20,7,1504,0.004654255,-0.305632994,0,2023-05-01
AA-AA-000-0000,kri0011,153,32,6904,0.004634994,-0.666870492,0,2023-05-01
AA-AA-000-0000,kri0011,68,28,6057,0.004622751,-0.631796341,0,2023-05-01
AA-AA-000-0000,kri0011,172,208,45125,0.004609418,-1.745787168,0,2023-05-01
AA-AA-000-0000,kri0011,152,47,10220,0.004598826,-0.838880437,0,2023-05-01
AA-AA-000-0000,kri0011,105,22,4789,0.004593861,-0.576830266,0,2023-05-01
AA-AA-000-0000,kri0011,47,23,5015,0.004586241,-0.594344651,0,2023-05-01
AA-AA-000-0000,kri0011,51,77,16892,0.004558371,-1.118053974,0,2023-05-01
AA-AA-000-0000,kri0011,187,36,7951,0.004527732,-0.787625164,0,2023-05-01
AA-AA-000-0000,kri0011,34,57,12730,0.004477612,-1.039158844,0,2023-05-01
AA-AA-000-0000,kri0011,135,36,8074,0.004458757,-0.840333583,0,2023-05-01
